"code","version","power","model_year","wheelbase","axles_number","width","length","height","seats_number","doors_number","net_weight","gross_weight","payload","displacement","cylinders_number","passengers_number","wheels_number","distributor_price","transport_cost","other_amounts","purchase_discount","igv_amount","total_purchase_excl_igv","total_purchase_incl_igv","sale_price","margin","family_id","class_id","fuel_id","vehicle_type_id","body_type_id","traction_type_id","transmission_id","currency_type_id"
"505001","JS3 1.6 CVT ADVANCE GLPT","379 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505002","JS3 1.6 CVT ADVANCE GNVC","380 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505003","JS3 1.6 CVT COMFORT GLPT","381 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505004","JS3 1.6 CVT LUXURY GLPT","382 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505005","JS3 1.6 CVT LUXURY GNVC","383 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505006","JS3 1.6 MT ADVANCE GLPT","384 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505007","JS3 1.6 MT ADVANCE GNVC","385 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505008","JS3 1.6 MT COMFORT GLPT","386 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505009","JS3 1.6 MT COMFORT GNVC","387 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505010","JS3 1.6 MT LUXURY","388 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505011","JS3 1.6 MT LUXURY GLPT","389 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"505012","JS3 1.6 MT LUXURY GNVC","390 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","46","3","4","590","550","648","668","1"
"506001","JS4 1.5T CVT LUXURY","391 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","47","3","4","590","550","648","668","1"
"506002","JS4 1.5T CVT LUXURY GLPT","392 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","47","3","4","590","550","648","668","1"
"506003","JS4 1.5T CVT LUXURY GNVC","393 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","47","3","4","590","550","648","668","1"
"506004","JS4 1.5T MT LUXURY GLPT","394 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","47","3","4","590","550","648","668","1"
"506005","JS4 1.5T MT LUXURY GNVC","395 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","47","3","4","590","550","648","668","1"
"506006","JS4 1.6 MT COMFORT GLPT","396 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","47","3","4","590","550","648","668","1"
"506007","JS4 1.6 MT COMFORT GNVC","397 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","47","3","4","590","550","648","668","1"
"507001","JS6 1.5 DCT COMFORT","398 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"507002","JS6 1.5 DCT COMFORT GLPT","399 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"507003","JS6 1.5 DCT COMFORT GNVC","400 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"507004","JS6 1.5 DCT FLAGSHIP","401 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"507005","JS6 1.5 DCT LUXURY","402 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"507006","JS6 1.5 DCT LUXURY GLPT","403 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"507007","JS6 1.5 DCT LUXURY GNVC","404 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"507008","JS6 FLAGSHIP GLPT","405 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"507009","JS6 FLAGSHIP GNVC","406 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","48","3","4","590","550","648","668","1"
"508001","JS2 1.5 CVT COMFORT","407 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508002","JS2 1.5 CVT COMFORT GLPT","408 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508003","JS2 1.5 CVT COMFORT GNVC","409 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508004","JS2 1.5 CVT LUXURY","410 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508005","JS2 1.5 CVT LUXURY GLPT","411 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508006","JS2 1.5 CVT LUXURY GNVC","412 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508007","JS2 1.5 MT COMFORT","413 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508008","JS2 1.5 MT COMFORT GLPT","414 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508009","JS2 1.5 MT COMFORT GNVC","415 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508010","JS2 1.5 MT LUXURY","416 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508011","JS2 1.5 MT LUXURY GLPT","417 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"508012","JS2 1.5 MT LUXURY GNVC","418 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","49","3","4","590","550","648","668","1"
"510001","S3 1.6 AT. LUXURY","419 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","51","3","4","590","550","648","668","1"
"510002","S3 1.6 MT COMFORT VVT","420 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","51","3","4","590","550","648","668","1"
"510003","S3 1.6 MT LUXURY VVT","421 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","51","3","4","590","550","648","668","1"
"511001","T6 4X2 COMFORT DIESEL","422 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","52","3","4","590","550","648","668","1"
"511002","T6 4X4 COMFORT DIESEL","423 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","52","3","4","590","550","648","668","1"
"512001","JAC T8","424 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512002","T8 4X2 COMFORT DIESEL","425 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512003","T8 4X4 COMFORT DIESEL","426 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512004","T8 PRO 2.0 4X2 LUXURY","427 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512005","T8 PRO 2.0 4X4 ADVANCE","428 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512006","T8 PRO 2.0 4X4 ADVANCE AT","429 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512007","T8 PRO 2.0 4X4 LUXURY","430 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512008","T8 PRO 2.0 4X4 LUXURY AT","431 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512009","T8 PRO 2.5 4X4 LUXURY","432 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"512010","T8 PRO DIESEL LUXURY 4X4","433 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","53","3","4","590","550","648","668","1"
"513001","NEW REFINE 1.9 CTI DIESEL","434 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","54","3","4","590","550","648","668","1"
"513002","NEW REFINE 1.9 TDI DIESEL COMFORT","435 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","54","3","4","590","550","648","668","1"
"513003","NEW REFINE 2.0 VVT COMFORT","436 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","54","3","4","590","550","648","668","1"
"513004","NEW REFINE 2.0 VVT GASOLINA","437 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","54","3","4","590","550","648","668","1"
"513005","NEW REFINE 2.0 VVT GASOLINA GLPT","438 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","54","3","4","590","550","648","668","1"
"514001","NEW X200 A/C","439 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","55","3","4","590","550","648","668","1"
"514002","NEW X200 C/BARANDA","440 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","55","3","4","590","550","648","668","1"
"514003","NEW X200 S/AC","441 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","55","3","4","590","550","648","668","1"
"515001","SUNRAY 17 ASIENTOS 6MT 2.7 CTI EV","442 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","56","3","4","590","550","648","668","1"
"515002","SUNRAY 18 ASIENTOS 6MT 2.7 CTI EV","443 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","56","3","4","590","550","648","668","1"
"516001","T9 2.0 4X4 ADVANCE AT","444 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","57","3","4","590","550","648","668","1"
"517001","S3 1.6 AT. LUXURY GLPT","445 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","58","3","4","590","550","648","668","1"
"517002","S3 1.6 MT COMFORT VVT GLPT","446 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","58","3","4","590","550","648","668","1"
"517003","S3 1.6 MT LUXURY VVT GLPT","447 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","58","3","4","590","550","648","668","1"
"518001","NEW REFINE","448 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","59","3","4","590","550","648","668","1"
"518002","NEW REFINE 2.0 VVT COMFORT GLPT","449 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","59","3","4","590","550","648","668","1"
"518003","NEW REFINE 2.0 VVT GASOLINA GLPT","450 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","59","3","4","590","550","648","668","1"
"601001","CX-3 CORE 2.0 AT 2WD IPM III","451 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601002","CX-3 CORE 2.0 AT 2WD IPM IV","452 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601003","CX-3 CORE 2.0 AT 2WD IPM IV AAT","453 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601004","CX-3 CORE 2.0 MT 2WD IPM III","454 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601005","CX-3 CORE 2.0 MT 2WD IPM IV","455 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601006","CX-3 CORE 2.0 MT 2WD IPM IV AAT","456 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601007","CX-3 HIGH 2.0 AT 2WD IPM III","457 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601008","CX-3 HIGH 2.0 AT 2WD IPM IV","458 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601009","CX-3 HIGH 2.0 AT 2WD IPM IV AAT","459 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601010","CX-3 HIGH 2.0 AT AWD IPM III","460 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601011","CX-3 HIGH 2.0 AT AWD IPM IV","461 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601012","CX-3 HIGH 2.0 AT AWD IPM IV AAT","462 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601013","CX-3 PRIME 2.0 MT 2WD IPM III","463 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601014","CX-3 PRIME 2.0 MT 2WD IPM IV","464 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"601015","CX-3 PRIME 2.0 MT 2WD IPM IV AAT","465 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","60","3","4","590","550","648","668","1"
"602001","CX-30 AT 2.0 2WD CORE","466 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602002","CX-30 AT 2.0 2WD HIGH","467 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602003","CX-30 AT 2.0 AWD HIGH","468 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602004","CX-30 CORE 2.0 AT 2WD IPM II","469 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602005","CX-30 CORE 2.0 AT 2WD IPM II NV","470 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602006","CX-30 CORE 2.0 AT 2WD IPM V","471 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602007","CX-30 CORE 2.0 MT 2WD IPM II","472 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602008","CX-30 CORE 2.0 MT 2WD IPM II NV","473 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602009","CX-30 CORE 2.0 MT 2WD IPM V","474 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602010","CX-30 CORE 2.0 MT 2WD IPM V E6B2","475 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602011","CX-30 HIGH 2.0 AT 2WD IPM II","476 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602012","CX-30 HIGH 2.0 AT 2WD IPM II NV","477 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602013","CX-30 HIGH 2.0 AT 2WD IPM V","478 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602014","CX-30 HIGH 2.0 AT 2WD IPM V E6B","479 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602015","CX-30 HIGH 2.0 AT AWD IPM II","480 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602016","CX-30 HIGH 2.0 AT AWD IPM II NV","481 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602017","CX-30 HIGH 2.0 AT AWD IPM V","482 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602018","CX-30 MT 2.0 2WD CORE","483 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602019","CX-30 PRIME 2.0 AT 2WD IPM II","484 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602020","CX-30 PRIME 2.0 AT 2WD IPM V","485 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602021","CX-30 PRIME 2.0 AT 2WD IPM V E6B","486 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602022","CX-30 PRIME 2.0 AT 2WD NV","487 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602023","CX-30 PRIME 2.0 MT 2WD IPM II","488 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"602024","CX-30 PRIME 2.0 MT 2WD NV","489 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","61","3","4","590","550","648","668","1"
"603001","CX-5 ACTIVE 2.0 AT 2WD IPM V","490 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603002","CX-5 ACTIVE 2.0 AT 2WD IPM VI","491 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603003","CX-5 ACTIVE 2.0 AT 2WD IPM VII","492 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603004","CX-5 ACTIVE 2.0 AT 2WD IPM VII E6B","493 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603005","CX-5 CORE 2.0 AT 2WD IPM IV","494 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603006","CX-5 CORE 2.0 AT 2WD IPM V","495 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603007","CX-5 CORE 2.0 AT 2WD IPM VI","496 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603008","CX-5 CORE 2.0 AT 2WD IPM VII","497 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603009","CX-5 CORE 2.0 AT 2WD IPM VII E6B","498 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603010","CX-5 CORE 2.0 MT 2WD IPM IV","499 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603011","CX-5 CORE 2.0 MT 2WD IPM V","500 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603012","CX-5 CORE 2.0 MT 2WD IPM VI","501 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603013","CX-5 HIGH 2.0 AT 2WD IPM IV","502 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603014","CX-5 HIGH 2.0 AT 2WD IPM V","503 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603015","CX-5 HIGH 2.0 AT 2WD IPM VI","504 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603016","CX-5 HIGH 2.0 AT 2WD IPM VII","505 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603017","CX-5 HIGH 2.0 AT 2WD IPM VII E6B","506 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603018","CX-5 HIGH 2.0 AT AWD IPM IV","507 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603019","CX-5 HIGH 2.0 AT AWD IPM V","508 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603020","CX-5 HIGH 2.0 AT AWD IPM VI","509 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603021","CX-5 PRIME 2.0 MT 2WD IPM IV","510 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603022","CX-5 PRIME 2.0 MT 2WD IPM V","511 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
"603023","CX-5 PRIME 2.0 MT 2WD IPM VI","512 - 180 HP","2025","150","0","0","0","0","0","0","700","1235","0","0","3","4","4","0","0","0","0","0","0","0","0","0","62","3","4","590","550","648","668","1"
